"clump","chrom","minBP","maxBP","variable","value","fisherLogP","Phenotype","DAP","Treatment","clumpCenter","Experiment"
34980,4,4182544,4272771,"WUE.resid_wet_13_fisherPclump",3.37688830117758e-07,6.47148330447697,"WUE.resid",13,"wet",4227658,"IB005toIB008"
35091,4,3140701,3142657,"WUE.resid_wet_13_fisherPclump",1.80141839297213e-08,7.74438540730475,"WUE.resid",13,"wet",3141679,"IB005toIB008"
35181,4,2369811,2445523,"WUE.resid_wet_13_fisherPclump",2.42333883072006e-07,6.61558585865484,"WUE.resid",13,"wet",2407667,"IB005toIB008"
35280,4,3817036,3829503,"WUE.resid_wet_13_fisherPclump",1.24282615998393e-09,8.90558961394853,"WUE.resid",13,"wet",3823270,"IB005toIB008"
35292,4,4365698,4387759,"WUE.resid_wet_13_fisherPclump",1.14719867652627e-06,5.94036136270283,"WUE.resid",13,"wet",4376728,"IB005toIB008"
35343,4,4017335,4094119,"WUE.resid_wet_13_fisherPclump",1.49015543041695e-06,5.82676843021064,"WUE.resid",13,"wet",4055727,"IB005toIB008"
35541,4,4023352,4209928,"WUE.resid_wet_13_fisherPclump",8.50354827714771e-10,9.07039981832868,"WUE.resid",13,"wet",4116640,"IB005toIB008"
35648,4,3667554,3760856,"WUE.resid_wet_13_fisherPclump",6.45924545054184e-07,6.18981821200577,"WUE.resid",13,"wet",3714205,"IB005toIB008"
35687,4,3139845,3140237,"WUE.resid_wet_13_fisherPclump",3.63691975526571e-08,7.4392662810816,"WUE.resid",13,"wet",3140041,"IB005toIB008"
35731,4,2388585,2448649,"WUE.resid_wet_13_fisherPclump",6.9586362605915e-07,6.15747586420143,"WUE.resid",13,"wet",2418617,"IB005toIB008"
35816,4,2381451,2384992,"WUE.resid_wet_13_fisherPclump",1.53814922751358e-06,5.81300152829154,"WUE.resid",13,"wet",2383222,"IB005toIB008"
36184,4,3515122,3670989,"WUE.resid_wet_13_fisherPclump",3.87466501357375e-07,6.41176583871771,"WUE.resid",13,"wet",3593056,"IB005toIB008"
36374,4,3775716,3776438,"WUE.resid_wet_13_fisherPclump",3.51259544985775e-07,6.45437186558272,"WUE.resid",13,"wet",3776077,"IB005toIB008"
36463,4,2391126,2451238,"WUE.resid_wet_13_fisherPclump",1.00319842084794e-06,5.99861316014331,"WUE.resid",13,"wet",2421182,"IB005toIB008"
36500,4,4272670,4274746,"WUE.resid_wet_13_fisherPclump",1.22235630645547e-06,5.91280218249583,"WUE.resid",13,"wet",4273708,"IB005toIB008"
36751,4,3452617,3510543,"WUE.resid_wet_13_fisherPclump",4.1196878488944e-08,7.38513568946164,"WUE.resid",13,"wet",3481580,"IB005toIB008"
38441,4,4197042,4209031,"WUE.resid_wet_13_fisherPclump",4.31521268050291e-08,7.36499779468977,"WUE.resid",13,"wet",4203036,"IB005toIB008"
40521,4,3441302,3458861,"WUE.resid_wet_13_fisherPclump",1.87412479415817e-07,6.72720149369916,"WUE.resid",13,"wet",3450082,"IB005toIB008"
40672,4,3537383,3543705,"WUE.resid_wet_13_fisherPclump",5.36401964544166e-07,6.27050964023668,"WUE.resid",13,"wet",3540544,"IB005toIB008"
41456,4,3514956,3514956,"WUE.resid_wet_13_fisherPclump",5.29209589020228e-08,7.27637229520857,"WUE.resid",13,"wet",3514956,"IB005toIB008"
54503,6,6620869,6664854,"WUE.resid_wet_13_fisherPclump",1.51954181199048e-06,5.81828734529321,"WUE.resid",13,"wet",6642862,"IB005toIB008"
58251,6,5225640,5231748,"WUE.resid_wet_13_fisherPclump",8.34717530541686e-07,6.07846046545219,"WUE.resid",13,"wet",5228694,"IB005toIB008"
66468,7,33384488,33458577,"WUE.resid_wet_13_fisherPclump",4.55973998874203e-07,6.34105992151848,"WUE.resid",13,"wet",33421532,"IB005toIB008"
70788,7,634445,634529,"WUE.resid_wet_13_fisherPclump",4.11338650565457e-07,6.38580048101196,"WUE.resid",13,"wet",634487,"IB005toIB008"
88678,9,53143370,53150856,"WUE.resid_wet_13_fisherPclump",6.55495099183695e-07,6.18343055096922,"WUE.resid",13,"wet",53147113,"IB005toIB008"
93940,9,53149634,53150395,"WUE.resid_wet_13_fisherPclump",1.4193644620076e-06,5.84790607281941,"WUE.resid",13,"wet",53150014,"IB005toIB008"
348,1,25597979,25985924,"WUE.resid_dry_14_fisherPclump",7.40068178296367e-06,5.13072826933121,"WUE.resid",14,"dry",25791952,"IB005toIB008"
580,1,36190139,36215531,"WUE.resid_dry_14_fisherPclump",8.05732287913362e-06,5.09380923263044,"WUE.resid",14,"dry",36202835,"IB005toIB008"
588,1,36114261,36452985,"WUE.resid_dry_14_fisherPclump",2.57232967451169e-07,6.5896733721996,"WUE.resid",14,"dry",36283623,"IB005toIB008"
719,1,36101595,36453649,"WUE.resid_dry_14_fisherPclump",5.57876167349349e-07,6.25346219139434,"WUE.resid",14,"dry",36277622,"IB005toIB008"
1375,1,36110014,36423661,"WUE.resid_dry_14_fisherPclump",1.43341377714103e-06,5.84362842566,"WUE.resid",14,"dry",36266838,"IB005toIB008"
1853,1,36290327,36454592,"WUE.resid_dry_14_fisherPclump",4.66163114633599e-06,5.33146209320247,"WUE.resid",14,"dry",36372460,"IB005toIB008"
1941,1,36199555,36199555,"WUE.resid_dry_14_fisherPclump",1.30718779954945e-06,5.88366201421824,"WUE.resid",14,"dry",36199555,"IB005toIB008"
2953,1,36201031,36201031,"WUE.resid_dry_14_fisherPclump",7.95535113513137e-06,5.09934064660389,"WUE.resid",14,"dry",36201031,"IB005toIB008"
12868,2,3992421,3992444,"WUE.resid_dry_14_fisherPclump",4.41954473412018e-09,8.35462246586421,"WUE.resid",14,"dry",3992432,"IB005toIB008"
24393,3,5089194,5089199,"WUE.resid_dry_14_fisherPclump",1.58903251614074e-06,5.79886721579702,"WUE.resid",14,"dry",5089196,"IB005toIB008"
35541,4,4023352,4209928,"WUE.resid_dry_14_fisherPclump",9.9457021578691e-06,5.0023645506468,"WUE.resid",14,"dry",4116640,"IB005toIB008"
44690,5,43375801,43708365,"WUE.resid_dry_14_fisherPclump",6.99565222276587e-07,6.15517178888575,"WUE.resid",14,"dry",43542083,"IB005toIB008"
45555,5,43342902,43562920,"WUE.resid_dry_14_fisherPclump",5.36218418967717e-06,5.27065827219079,"WUE.resid",14,"dry",43452911,"IB005toIB008"
48271,5,43542174,43597830,"WUE.resid_dry_14_fisherPclump",1.68751163216227e-06,5.77275322485754,"WUE.resid",14,"dry",43570002,"IB005toIB008"
55228,6,29061632,29214544,"WUE.resid_dry_14_fisherPclump",4.32628460014505e-06,5.36388491434515,"WUE.resid",14,"dry",29138088,"IB005toIB008"
55297,6,29050112,29223183,"WUE.resid_dry_14_fisherPclump",6.76123917217349e-06,5.16997370105279,"WUE.resid",14,"dry",29136648,"IB005toIB008"
62907,6,36181861,36181861,"WUE.resid_dry_14_fisherPclump",7.00554405855925e-07,6.15455813126259,"WUE.resid",14,"dry",36181861,"IB005toIB008"
65309,7,16033105,16479945,"WUE.resid_dry_14_fisherPclump",4.10666013986858e-06,5.38651123712372,"WUE.resid",14,"dry",16256525,"IB005toIB008"
65575,7,34067080,34079974,"WUE.resid_dry_14_fisherPclump",9.29977397935298e-06,5.0315276063614,"WUE.resid",14,"dry",34073527,"IB005toIB008"
65859,7,33979768,33980690,"WUE.resid_dry_14_fisherPclump",9.8250943158808e-06,5.0076632719276,"WUE.resid",14,"dry",33980229,"IB005toIB008"
65913,7,13980998,14097794,"WUE.resid_dry_14_fisherPclump",2.6357207438983e-06,5.57910060538629,"WUE.resid",14,"dry",14039396,"IB005toIB008"
67464,7,13973392,14060049,"WUE.resid_dry_14_fisherPclump",2.59152228099359e-06,5.58644505289778,"WUE.resid",14,"dry",14016720,"IB005toIB008"
68550,7,14475814,14475814,"WUE.resid_dry_14_fisherPclump",5.98462968013803e-06,5.22296271791394,"WUE.resid",14,"dry",14475814,"IB005toIB008"
69554,7,15664795,15664795,"WUE.resid_dry_14_fisherPclump",7.75094122658837e-07,6.11064555624294,"WUE.resid",14,"dry",15664795,"IB005toIB008"
69669,7,32002504,32151484,"WUE.resid_dry_14_fisherPclump",4.39945176839257e-06,5.35660143914931,"WUE.resid",14,"dry",32076994,"IB005toIB008"
69978,7,14021578,14056616,"WUE.resid_dry_14_fisherPclump",3.51916170814107e-06,5.45356077654651,"WUE.resid",14,"dry",14039097,"IB005toIB008"
70092,7,14967703,14967703,"WUE.resid_dry_14_fisherPclump",4.99632150646421e-06,5.30134962314203,"WUE.resid",14,"dry",14967703,"IB005toIB008"
70626,7,19200893,19256504,"WUE.resid_dry_14_fisherPclump",2.78337234843272e-06,5.55542869159883,"WUE.resid",14,"dry",19228698,"IB005toIB008"
72640,7,13974109,13974109,"WUE.resid_dry_14_fisherPclump",9.63354821718151e-06,5.01621372457605,"WUE.resid",14,"dry",13974109,"IB005toIB008"
73254,7,16033630,16033630,"WUE.resid_dry_14_fisherPclump",2.50292511849419e-06,5.60155214324485,"WUE.resid",14,"dry",16033630,"IB005toIB008"
73507,8,10059162,10295492,"WUE.resid_dry_14_fisherPclump",6.48689406862965e-06,5.18796319406688,"WUE.resid",14,"dry",10177327,"IB005toIB008"
73518,8,37369957,37370400,"WUE.resid_dry_14_fisherPclump",3.90577603033679e-07,6.40829266416584,"WUE.resid",14,"dry",37370178,"IB005toIB008"
73561,8,11348919,11843150,"WUE.resid_dry_14_fisherPclump",7.92659560343224e-06,5.10091329794106,"WUE.resid",14,"dry",11596034,"IB005toIB008"
73577,8,8751867,9023840,"WUE.resid_dry_14_fisherPclump",1.39735578502329e-06,5.85469300276208,"WUE.resid",14,"dry",8887854,"IB005toIB008"
73585,8,37371403,37521730,"WUE.resid_dry_14_fisherPclump",2.55830627050635e-07,6.59204746469366,"WUE.resid",14,"dry",37446566,"IB005toIB008"
73664,8,12587988,13073565,"WUE.resid_dry_14_fisherPclump",2.51379095853407e-07,6.5996708401464,"WUE.resid",14,"dry",12830776,"IB005toIB008"
73929,8,12927981,13134849,"WUE.resid_dry_14_fisherPclump",2.38903309592728e-06,5.6217778338085,"WUE.resid",14,"dry",13031415,"IB005toIB008"
74001,8,12803379,13132090,"WUE.resid_dry_14_fisherPclump",2.27861788550062e-06,5.64232849804575,"WUE.resid",14,"dry",12967734,"IB005toIB008"
75974,8,12820590,12832077,"WUE.resid_dry_14_fisherPclump",8.13718790743694e-06,5.08952565497394,"WUE.resid",14,"dry",12826334,"IB005toIB008"
78825,8,12095580,12224444,"WUE.resid_dry_14_fisherPclump",1.69472246422806e-06,5.77090141375778,"WUE.resid",14,"dry",12160012,"IB005toIB008"
79100,8,12219641,12227791,"WUE.resid_dry_14_fisherPclump",2.17466421152143e-06,5.6626077926595,"WUE.resid",14,"dry",12223716,"IB005toIB008"
82350,8,8792672,8792672,"WUE.resid_dry_14_fisherPclump",9.53390142849949e-06,5.0207293425789,"WUE.resid",14,"dry",8792672,"IB005toIB008"
84467,8,11503207,11503355,"WUE.resid_dry_14_fisherPclump",6.52329994747066e-06,5.1855326517494,"WUE.resid",14,"dry",11503281,"IB005toIB008"
45366,5,8580913,8653634,"WUE.resid_dry.over.wet_14_fisherPclump",9.71429294461077e-06,5.01258880406355,"WUE.resid",14,"dry.over.wet",8617274,"IB005toIB008"
277,1,5556254,5862207,"WUE.resid_wet_14_fisherPclump",1.23593908296892e-07,6.90800293424916,"WUE.resid",14,"wet",5709230,"IB005toIB008"
304,1,25712908,26008199,"WUE.resid_wet_14_fisherPclump",3.66428809920335e-08,7.4360103879039,"WUE.resid",14,"wet",25860554,"IB005toIB008"
1957,1,5558658,5577391,"WUE.resid_wet_14_fisherPclump",7.83625813334281e-07,6.10589126639349,"WUE.resid",14,"wet",5568024,"IB005toIB008"
2422,1,5552038,5559645,"WUE.resid_wet_14_fisherPclump",3.16282312756009e-07,6.49992509416472,"WUE.resid",14,"wet",5555842,"IB005toIB008"
2439,1,5556323,5576761,"WUE.resid_wet_14_fisherPclump",1.22110222863495e-06,5.91324797612591,"WUE.resid",14,"wet",5566542,"IB005toIB008"
2784,1,25711921,25773876,"WUE.resid_wet_14_fisherPclump",2.2449514688046e-08,7.64879304310528,"WUE.resid",14,"wet",25742898,"IB005toIB008"
3545,1,5576586,5577042,"WUE.resid_wet_14_fisherPclump",5.57640598813235e-07,6.25364561511323,"WUE.resid",14,"wet",5576814,"IB005toIB008"
3841,1,5778091,5778091,"WUE.resid_wet_14_fisherPclump",1.02451826800363e-06,5.98948029336582,"WUE.resid",14,"wet",5778091,"IB005toIB008"
4044,1,25746028,25750645,"WUE.resid_wet_14_fisherPclump",1.0507286762585e-08,7.97850941491019,"WUE.resid",14,"wet",25748336,"IB005toIB008"
5803,1,14197477,14368970,"WUE.resid_wet_14_fisherPclump",3.39720353455543e-08,7.46887843273365,"WUE.resid",14,"wet",14283224,"IB005toIB008"
10250,2,178348,400138,"WUE.resid_wet_14_fisherPclump",2.00331289802461e-07,6.69825121282695,"WUE.resid",14,"wet",289243,"IB005toIB008"
10253,2,2758017,2810612,"WUE.resid_wet_14_fisherPclump",8.7457559872981e-07,6.05820264394157,"WUE.resid",14,"wet",2784314,"IB005toIB008"
10259,2,779121,779121,"WUE.resid_wet_14_fisherPclump",5.68380782595927e-07,6.24536061433647,"WUE.resid",14,"wet",779121,"IB005toIB008"
11502,2,13248984,13248984,"WUE.resid_wet_14_fisherPclump",2.27814595892806e-08,7.64241845447713,"WUE.resid",14,"wet",13248984,"IB005toIB008"
12868,2,3992421,3992444,"WUE.resid_wet_14_fisherPclump",7.39283767651218e-10,9.13118882944011,"WUE.resid",14,"wet",3992432,"IB005toIB008"
17052,2,5141527,5147243,"WUE.resid_wet_14_fisherPclump",6.96100104717127e-07,6.15732830090655,"WUE.resid",14,"wet",5144385,"IB005toIB008"
34563,4,3309124,3401619,"WUE.resid_wet_14_fisherPclump",1.6428131487452e-08,7.78441182979901,"WUE.resid",14,"wet",3355372,"IB005toIB008"
34689,4,3140759,3142872,"WUE.resid_wet_14_fisherPclump",1.72492278872097e-07,6.76323034011703,"WUE.resid",14,"wet",3141816,"IB005toIB008"
34695,4,3143505,3144991,"WUE.resid_wet_14_fisherPclump",2.45628514482406e-08,7.60972121829822,"WUE.resid",14,"wet",3144248,"IB005toIB008"
34698,4,3382927,3382927,"WUE.resid_wet_14_fisherPclump",2.96727690271876e-08,7.52764192395229,"WUE.resid",14,"wet",3382927,"IB005toIB008"
34782,4,3462114,3462471,"WUE.resid_wet_14_fisherPclump",1.45167849443279e-08,7.83812955688278,"WUE.resid",14,"wet",3462292,"IB005toIB008"
34908,4,3388836,3388836,"WUE.resid_wet_14_fisherPclump",2.08949743691068e-07,6.67995815724887,"WUE.resid",14,"wet",3388836,"IB005toIB008"
34934,4,3010949,3064789,"WUE.resid_wet_14_fisherPclump",9.72707685105772e-07,6.0120176528653,"WUE.resid",14,"wet",3037869,"IB005toIB008"
35091,4,3140701,3142657,"WUE.resid_wet_14_fisherPclump",1.15152532717156e-09,8.93872650552443,"WUE.resid",14,"wet",3141679,"IB005toIB008"
35177,4,3446925,3450898,"WUE.resid_wet_14_fisherPclump",4.32801824731136e-07,6.36371091687332,"WUE.resid",14,"wet",3448912,"IB005toIB008"
35181,4,2369811,2445523,"WUE.resid_wet_14_fisherPclump",8.12422369493454e-07,6.09021812710152,"WUE.resid",14,"wet",2407667,"IB005toIB008"
35280,4,3817036,3829503,"WUE.resid_wet_14_fisherPclump",6.80207943033628e-09,8.16735830096029,"WUE.resid",14,"wet",3823270,"IB005toIB008"
35343,4,4017335,4094119,"WUE.resid_wet_14_fisherPclump",8.18933065986823e-07,6.08675159306314,"WUE.resid",14,"wet",4055727,"IB005toIB008"
35541,4,4023352,4209928,"WUE.resid_wet_14_fisherPclump",2.6469124517786e-08,7.57726042301231,"WUE.resid",14,"wet",4116640,"IB005toIB008"
35687,4,3139845,3140237,"WUE.resid_wet_14_fisherPclump",5.95529638233161e-09,8.2250966197382,"WUE.resid",14,"wet",3140041,"IB005toIB008"
35731,4,2388585,2448649,"WUE.resid_wet_14_fisherPclump",7.99865328493014e-07,6.09698312802774,"WUE.resid",14,"wet",2418617,"IB005toIB008"
35755,4,3476133,3754812,"WUE.resid_wet_14_fisherPclump",1.23663902770581e-06,5.90775705150542,"WUE.resid",14,"wet",3615472,"IB005toIB008"
36184,4,3515122,3670989,"WUE.resid_wet_14_fisherPclump",3.47125494213347e-07,6.4595134889227,"WUE.resid",14,"wet",3593056,"IB005toIB008"
36296,4,8260986,8260986,"WUE.resid_wet_14_fisherPclump",8.47948395486684e-07,6.07163057726843,"WUE.resid",14,"wet",8260986,"IB005toIB008"
36374,4,3775716,3776438,"WUE.resid_wet_14_fisherPclump",1.43938076192063e-07,6.84182430618343,"WUE.resid",14,"wet",3776077,"IB005toIB008"
36463,4,2391126,2451238,"WUE.resid_wet_14_fisherPclump",3.81513861507946e-07,6.41848967824108,"WUE.resid",14,"wet",2421182,"IB005toIB008"
36751,4,3452617,3510543,"WUE.resid_wet_14_fisherPclump",2.44110314324854e-08,7.61241387007182,"WUE.resid",14,"wet",3481580,"IB005toIB008"
36949,4,3139756,3140325,"WUE.resid_wet_14_fisherPclump",3.49400652609356e-07,6.45667628817857,"WUE.resid",14,"wet",3140040,"IB005toIB008"
37705,4,3459284,3540894,"WUE.resid_wet_14_fisherPclump",3.76519021568042e-07,6.42421307855129,"WUE.resid",14,"wet",3500089,"IB005toIB008"
38441,4,4197042,4209031,"WUE.resid_wet_14_fisherPclump",1.85179434578405e-07,6.73240724629905,"WUE.resid",14,"wet",4203036,"IB005toIB008"
40521,4,3441302,3458861,"WUE.resid_wet_14_fisherPclump",5.01329177213528e-09,8.2998770188378,"WUE.resid",14,"wet",3450082,"IB005toIB008"
40672,4,3537383,3543705,"WUE.resid_wet_14_fisherPclump",6.05006522690228e-07,6.218239943111,"WUE.resid",14,"wet",3540544,"IB005toIB008"
41456,4,3514956,3514956,"WUE.resid_wet_14_fisherPclump",1.26054820151023e-08,7.89944054288744,"WUE.resid",14,"wet",3514956,"IB005toIB008"
42331,4,3441357,3452496,"WUE.resid_wet_14_fisherPclump",5.21943481034604e-07,6.28237652229224,"WUE.resid",14,"wet",3446926,"IB005toIB008"
46585,5,6857973,6968294,"WUE.resid_wet_14_fisherPclump",1.03724426526914e-06,5.98411895762587,"WUE.resid",14,"wet",6913134,"IB005toIB008"
54503,6,6620869,6664854,"WUE.resid_wet_14_fisherPclump",6.95458886584545e-07,6.15772853908276,"WUE.resid",14,"wet",6642862,"IB005toIB008"
56234,6,22116491,22359327,"WUE.resid_wet_14_fisherPclump",1.58383893663812e-07,6.80028898466938,"WUE.resid",14,"wet",22237909,"IB005toIB008"
66468,7,33384488,33458577,"WUE.resid_wet_14_fisherPclump",3.62343918829384e-07,6.44087902299205,"WUE.resid",14,"wet",33421532,"IB005toIB008"
66539,7,31138563,31164709,"WUE.resid_wet_14_fisherPclump",3.19761951893015e-07,6.49517321371662,"WUE.resid",14,"wet",31151636,"IB005toIB008"
71930,7,31110316,31166056,"WUE.resid_wet_14_fisherPclump",5.65270609652026e-07,6.24774359440502,"WUE.resid",14,"wet",31138186,"IB005toIB008"
312,1,36241691,36448327,"WUE.resid_dry_15_fisherPclump",4.39600488197371e-06,5.35694183394348,"WUE.resid",15,"dry",36345009,"IB005toIB008"
580,1,36190139,36215531,"WUE.resid_dry_15_fisherPclump",5.50597008668647e-06,5.25916615240914,"WUE.resid",15,"dry",36202835,"IB005toIB008"
588,1,36114261,36452985,"WUE.resid_dry_15_fisherPclump",9.66387923856452e-08,7.01484850570481,"WUE.resid",15,"dry",36283623,"IB005toIB008"
719,1,36101595,36453649,"WUE.resid_dry_15_fisherPclump",7.76334644372229e-07,6.10995103276745,"WUE.resid",15,"dry",36277622,"IB005toIB008"
881,1,36435924,36443486,"WUE.resid_dry_15_fisherPclump",7.97498020517133e-06,5.09827038623887,"WUE.resid",15,"dry",36439705,"IB005toIB008"
1375,1,36110014,36423661,"WUE.resid_dry_15_fisherPclump",1.55658310157661e-07,6.80782768860642,"WUE.resid",15,"dry",36266838,"IB005toIB008"
1853,1,36290327,36454592,"WUE.resid_dry_15_fisherPclump",2.10525408131532e-06,5.67669548203537,"WUE.resid",15,"dry",36372460,"IB005toIB008"
1941,1,36199555,36199555,"WUE.resid_dry_15_fisherPclump",2.3077185500326e-07,6.63681715895704,"WUE.resid",15,"dry",36199555,"IB005toIB008"
2953,1,36201031,36201031,"WUE.resid_dry_15_fisherPclump",5.58163927527212e-06,5.2532382340998,"WUE.resid",15,"dry",36201031,"IB005toIB008"
12868,2,3992421,3992444,"WUE.resid_dry_15_fisherPclump",9.51456116776037e-09,8.02161123752043,"WUE.resid",15,"dry",3992432,"IB005toIB008"
24393,3,5089194,5089199,"WUE.resid_dry_15_fisherPclump",2.16998882382961e-06,5.66354250290798,"WUE.resid",15,"dry",5089196,"IB005toIB008"
44690,5,43375801,43708365,"WUE.resid_dry_15_fisherPclump",2.37233470778061e-06,5.62482403727772,"WUE.resid",15,"dry",43542083,"IB005toIB008"
45449,5,28255893,28258189,"WUE.resid_dry_15_fisherPclump",4.14118111679354e-06,5.38287577497844,"WUE.resid",15,"dry",28257041,"IB005toIB008"
47812,5,45574085,45610963,"WUE.resid_dry_15_fisherPclump",5.42295304208108e-06,5.26576415614971,"WUE.resid",15,"dry",45592524,"IB005toIB008"
55228,6,29061632,29214544,"WUE.resid_dry_15_fisherPclump",9.46055263959964e-06,5.02408349347998,"WUE.resid",15,"dry",29138088,"IB005toIB008"
55297,6,29050112,29223183,"WUE.resid_dry_15_fisherPclump",9.53532511994317e-06,5.02066449450155,"WUE.resid",15,"dry",29136648,"IB005toIB008"
60197,6,36178127,36182269,"WUE.resid_dry_15_fisherPclump",9.52865700211646e-07,6.02096830583293,"WUE.resid",15,"dry",36180198,"IB005toIB008"
62907,6,36181861,36181861,"WUE.resid_dry_15_fisherPclump",1.4790489292459e-07,6.8300174586265,"WUE.resid",15,"dry",36181861,"IB005toIB008"
65575,7,34067080,34079974,"WUE.resid_dry_15_fisherPclump",6.39959748906332e-06,5.19384734066861,"WUE.resid",15,"dry",34073527,"IB005toIB008"
70626,7,19200893,19256504,"WUE.resid_dry_15_fisherPclump",4.49093445791202e-06,5.34766328311917,"WUE.resid",15,"dry",19228698,"IB005toIB008"
73577,8,8751867,9023840,"WUE.resid_dry_15_fisherPclump",3.26929289665437e-06,5.48554616914049,"WUE.resid",15,"dry",8887854,"IB005toIB008"
73585,8,37371403,37521730,"WUE.resid_dry_15_fisherPclump",1.03527256808832e-06,5.9849452934608,"WUE.resid",15,"dry",37446566,"IB005toIB008"
73664,8,12587988,13073565,"WUE.resid_dry_15_fisherPclump",4.8832247971496e-07,6.31129328269633,"WUE.resid",15,"dry",12830776,"IB005toIB008"
73929,8,12927981,13134849,"WUE.resid_dry_15_fisherPclump",2.61256416388007e-06,5.5829330345931,"WUE.resid",15,"dry",13031415,"IB005toIB008"
74001,8,12803379,13132090,"WUE.resid_dry_15_fisherPclump",1.66281547548424e-06,5.77915594225691,"WUE.resid",15,"dry",12967734,"IB005toIB008"
79209,8,10154543,10154543,"WUE.resid_dry_15_fisherPclump",2.14979020093795e-06,5.66760392102429,"WUE.resid",15,"dry",10154543,"IB005toIB008"
82350,8,8792672,8792672,"WUE.resid_dry_15_fisherPclump",6.94914657999048e-06,5.15806852754783,"WUE.resid",15,"dry",8792672,"IB005toIB008"
88006,9,54372202,54389687,"WUE.resid_dry_15_fisherPclump",3.60007486303135e-06,5.44368846804844,"WUE.resid",15,"dry",54380944,"IB005toIB008"
90284,9,54367155,54382446,"WUE.resid_dry_15_fisherPclump",9.19557399202954e-06,5.03642115671511,"WUE.resid",15,"dry",54374800,"IB005toIB008"
92141,9,54961547,54961547,"WUE.resid_dry_15_fisherPclump",6.99504493159968e-06,5.15520949153911,"WUE.resid",15,"dry",54961547,"IB005toIB008"
